tplink-plug,1500_6_128_10.csv
google-home-mini,1500_6_128_5.csv
xiaomi-cleaner,1500_6_128_10.csv
blink-camera,1500_6_128_5.csv
appletv,1500_6_128_10.csv
smartthings-hub,1500_6_128_10.csv
t-wemo-plug,1500_6_128_10.csv
