0.022660918321469794,0.0224716748210349,Malicious
0.02145179646516167,0.0224716748210349,Normal
0.013747204741573824,0.0224716748210349,Normal
0.012822641521780736,0.0224716748210349,Normal
0.010755657872222414,0.0224716748210349,Normal
0.010146838274818853,0.0224716748210349,Normal
0.008759905398033951,0.0224716748210349,Normal
0.007600477045512622,0.0224716748210349,Normal
0.00802228425230645,0.0224716748210349,Normal
0.007920282871255605,0.0224716748210349,Normal
0.006769806057683667,0.0224716748210349,Normal
0.024012089441130535,0.0224716748210349,Malicious
0.022546421083818644,0.0224716748210349,Malicious
0.014546140994649282,0.0224716748210349,Normal
0.01492617305845553,0.0224716748210349,Normal
0.012071191572984504,0.0224716748210349,Normal
0.010987138987382792,0.0224716748210349,Normal
0.009866952050300793,0.0224716748210349,Normal
0.008702175061504556,0.0224716748210349,Normal
0.008687908069118053,0.0224716748210349,Normal
0.02270119746245463,0.0224716748210349,Malicious
0.021114005281006192,0.0224716748210349,Normal
0.01403144475654138,0.0224716748210349,Normal
0.012775239054430086,0.0224716748210349,Normal
0.010902965399248237,0.0224716748210349,Normal
0.010130350886238525,0.0224716748210349,Normal
0.008757832711233007,0.0224716748210349,Normal
0.007697317487288447,0.0224716748210349,Normal
0.007972218467179422,0.0224716748210349,Normal
0.007903952651149586,0.0224716748210349,Normal
0.0065661288450624775,0.0224716748210349,Normal
0.006466755679824086,0.0224716748210349,Normal
0.022743363235953305,0.0224716748210349,Malicious
0.021370294048676873,0.0224716748210349,Normal
0.014162118704449552,0.0224716748210349,Normal
0.01313138775812401,0.0224716748210349,Normal
0.011416132149369727,0.0224716748210349,Normal
0.01100862906540713,0.0224716748210349,Normal
0.00958094493537272,0.0224716748210349,Normal
0.008284784650074328,0.0224716748210349,Normal
0.008493754737957746,0.0224716748210349,Normal
0.008541859411475493,0.0224716748210349,Normal
0.006735604569578855,0.0224716748210349,Normal
0.00649315619933983,0.0224716748210349,Normal
0.006386746823030986,0.0224716748210349,Normal
0.023589398791889118,0.0224716748210349,Malicious
0.022286379540047568,0.0224716748210349,Normal
0.015066772865938318,0.0224716748210349,Normal
0.0171411318632741,0.0224716748210349,Normal
0.014348694799624162,0.0224716748210349,Normal
0.013652784889963573,0.0224716748210349,Normal
0.012029642885166706,0.0224716748210349,Normal
0.012444044907328386,0.0224716748210349,Normal
0.011844368519240587,0.0224716748210349,Normal
0.021971782808146923,0.0224716748210349,Normal
0.020766521802340593,0.0224716748210349,Normal
0.014344706128247202,0.0224716748210349,Normal
0.013636623671880538,0.0224716748210349,Normal
0.010969940856514074,0.0224716748210349,Normal
0.010121438144885635,0.0224716748210349,Normal
0.008798571001754926,0.0224716748210349,Normal
0.007367751172240118,0.0224716748210349,Normal
0.007409120295583961,0.0224716748210349,Normal
0.006423961572415715,0.0224716748210349,Normal
